Season,TeamID,TeamName,AdjO,AdjD,Tempo,Rating,Seed,SOS
2019,782,LSU,118.485,97.5196,69.8753,20.9656,3,30.387
2019,783,Louisville,113.376,92.4055,67.1312,20.9708,7,35.477
2019,784,Liberty,110.565,99.7435,61.7759,10.8215,12,11.295
2019,785,Kentucky,118.223,90.8094,65.8287,27.4133,2,33.711
2019,786,Kansas St.,107.96,87.7377,63.0414,20.2225,4,32.441
2019,787,Kansas,112.746,92.0406,69.9355,20.7051,4,38.465
2019,788,Iowa St.,118.992,97.1452,67.6056,21.8472,6,33.257
2019,789,Iowa,117.163,101.207,69.3715,15.9555,10,31.994
2019,790,Iona,106.514,109.593,70.5217,-3.07828,16,9.366
2019,791,Houston,114.118,91.6934,66.1482,22.4249,3,21.749
2019,792,Gonzaga,125.125,92.336,69.7687,32.7887,1,21.704
2019,793,Georgia St.,107.886,102.289,69.8602,5.59737,14,15.85
2019,794,Gardner Webb,107.475,108.218,67.0883,-0.74352,16,13.189
2019,795,Florida St.,112.987,90.4293,68.2507,22.5574,4,32.314
2019,796,Florida,110.219,91.895,62.6903,18.3239,10,34.588
2019,797,Fairleigh Dickinson,106.184,110.432,66.7742,-4.2487,16,7.488
2019,798,Duke,120.084,88.0911,72.2115,31.9925,1,37.373
2019,799,Colgate,110.038,105.751,66.3489,4.2867,15,11.298
2019,800,Cincinnati,111.566,94.515,63.1993,17.0509,7,24.662
2019,801,Buffalo,114.89,94.5531,73.7602,20.337,6,17.002
2019,802,Bradley,100.892,101.25,65.0632,-0.35828,15,11.714
2019,803,Belmont,114.834,101.76,71.1231,13.0739,11,14.18
2019,804,Baylor,113.517,98.2238,65.2511,15.2935,9,32.475
2019,805,Auburn,119.571,96.2397,67.5363,23.3317,5,32.322
2019,806,Arizona St.,109.774,98.5646,70.4917,11.2091,11,21.239
2019,807,Abilene Christian,103.625,101.539,66.0042,2.08626,15,7.994
2021,7,Appalachian St.,99.3998,103.738,65.6825,-4.33805,16,9.753
2021,115,Michigan St.,106.989,92.9745,68.6334,14.0141,11,38.227
2021,127,Mount St. Mary's,95.4181,100.428,62.172,-5.0102,16,9.106
2021,226,VCU,105.49,89.5783,69.8256,15.9115,10,22.145
2021,238,Wichita St.,109.988,98.4414,67.5992,11.5469,11,24.799
2021,808,Wisconsin,112.522,89.8672,64.9341,22.6545,9,37.996
2021,809,Winthrop,105.093,96.1535,73.6395,8.93908,12,5.045
2021,811,West Virginia,116.128,95.8073,69.6016,20.3206,3,34.198
2021,812,Virginia Tech,110.048,94.8276,66.1503,15.2207,10,23.498
2021,813,Virginia,115.637,92.9824,60.0732,22.6542,4,30.502
2021,814,Villanova,118.602,95.984,65.0666,22.6184,5,30.52
2021,816,Utah St.,105.729,89.2192,68.8615,16.51,11,17.758
2021,817,USC,112.883,90.6583,67.2898,22.2245,6,32.675
2021,818,UNC Greensboro,104.118,95.9651,68.4895,8.15332,13,10.509
2021,819,UCLA,113.403,97.4859,64.6928,15.9175,11,34.379
2021,820,UC Santa Barbara,109.242,97.0104,66.1183,12.2317,12,11.813
2021,821,Texas Tech,112.362,91.4155,65.3672,20.9465,6,32.227
2021,822,Texas Southern,98.9834,105.038,71.9846,-6.05453,16,12.242
2021,823,Texas,113.848,93.2661,69.2079,20.5822,3,32.75
2021,824,Tennessee,108.804,87.7414,67.3118,21.0624,5,29.656
2021,825,Syracuse,113.82,97.5937,69.2068,16.2268,11,28.455
2021,826,St. Bonaventure,111.309,90.4885,65.1595,20.8204,9,21.02
2021,827,San Diego St.,110.835,89.5391,66.0736,21.296,6,18.796
2021,828,Rutgers,108.651,90.5084,67.7741,18.1428,10,38.152
2021,829,Purdue,113.612,91.3407,66.4842,22.2716,4,36.431
2021,830,Oregon St.,109.326,99.1533,65.3971,10.1728,12,34.218
2021,831,Oregon,114.453,96.7728,67.2355,17.6799,7,31.097
2021,832,Oral Roberts,108.656,107.44,71.7646,1.21622,15,16.652
2021,833,Oklahoma St.,110.059,91.2923,71.9524,18.7671,4,36.37
2021,834,Oklahoma,111.427,94.7836,67.689,16.6439,8,32.105
2021,835,Ohio St.,122.274,96.8491,67.0815,25.4253,2,39.398
2021,836,Ohio,113.002,101.888,69.3203,11.1142,13,16.438
2021,837,North Texas,105.362,93.6646,63.0896,11.6975,13,19.471
2021,838,North Carolina,110.111,90.0231,71.8271,20.0876,8,34.274
2021,839,Norfolk St.,100.613,104.355,67.6936,-3.74215,16,6.134
2021,841,Morehead St.,100.165,96.2694,65.5948,3.89559,14,13.166
2021,842,Missouri,110.248,95.0983,68.7329,15.15,9,33.332
2021,844,Michigan,119.434,88.6425,66.8217,30.7915,1,35.087
2021,845,Maryland,110.916,92.1984,65.3286,18.7175,10,36.317
2021,846,LSU,119.771,100.181,70.7574,19.5899,8,31.962
2021,847,Loyola Chicago,110.416,86.6625,64.1938,23.7539,8,16.033
2021,848,Liberty,110.143,101.773,63.1252,8.37002,13,9.801
2021,849,Kansas,109.615,88.5839,68.2629,21.0313,3,36.237
2021,850,Iowa,123.496,94.5925,69.9829,28.9031,2,36.806
2021,851,Iona,100.371,101.407,68.3119,-1.03598,15,7.27
2021,852,Illinois,118.957,88.3445,70.7135,30.6122,1,40.223
2021,853,Houston,118.922,90.1017,64.9246,28.8202,2,18.87
2021,854,Hartford,97.4886,100.22,66.7023,-2.73095,16,10.041
2021,855,Grand Canyon,103.554,96.5771,65.4771,6.97644,15,10.505
2021,856,Gonzaga,126.111,89.4872,74.7701,36.6241,1,24.19
2021,857,Georgia Tech,113.332,94.783,67.7637,18.5494,9,29.468
2021,858,Georgetown,107.693,93.636,69.6374,14.0569,12,32.752
2021,859,Florida St.,116.442,94.3726,70.5582,22.0698,4,27.679
2021,860,Florida,110.975,93.4227,68.6479,17.5522,7,34.098
2021,861,Eastern Washington,107.67,101.018,72.3499,6.65145,14,13.059
2021,862,Drexel,107.143,105.525,64.2271,1.6183,16,8.855
2021,863,Drake,113.949,99.3062,66.7599,14.6425,11,15.072
2021,864,Creighton,114.87,93.5652,69.0627,21.3051,5,30.082
2021,865,Connecticut,113.581,91.6796,66.0354,21.9011,7,31.015
2021,866,Colorado,114.417,92.7358,66.3585,21.6816,5,32.71
2021,867,Colgate,110.89,100.668,72.4472,10.2223,14,5.698
2021,868,Cleveland St.,100.852,99.4794,66.3028,1.37289,15,12.128
2021,869,Clemson,106.87,90.7046,64.2422,16.1652,7,32.216
2021,870,BYU,113.107,92.1612,67.9796,20.9462,6,29.972
2021,871,Baylor,123.265,93.7679,68.3891,29.4969,1,27.876
2021,872,Arkansas,111.502,89.9724,73.1045,21.5292,3,28.411
2021,874,Alabama,111.722,86.734,73.9267,24.9876,2,31.992
2021,875,Abilene Christian,103.047,92.9196,69.9524,10.1273,14,9.607
2022,21,Bryant,104.211,105.162,72.1799,-0.95048,16,9.639
2022,172,Rutgers,106.375,95.5107,64.9317,10.8648,11,28.945
2022,202,Texas A&M Corpus Chris,96.9771,103.288,68.9287,-6.3107,16,7.53
2022,243,Wyoming,110.173,97.0777,66.0062,13.0956,12,21.516
2022,876,Yale,101.474,99.2392,68.6807,2.23432,14,14.651
2022,878,Wright St.,106.365,107.231,68.4334,-0.86607,16,8.923
2022,879,Wisconsin,110.398,94.8142,66.466,15.5839,3,31.803
2022,880,Virginia Tech,114.268,96.4045,62.9067,17.8634,11,28.436
2022,881,Villanova,117.95,93.8397,62.55,24.1107,2,31.835
2022,882,Vermont,110.775,97.7084,64.9527,13.0669,13,8.437
2022,883,USC,110.473,96.0232,66.022,14.4494,7,24.007
2022,884,UCLA,116.076,91.2287,65.5444,24.8472,4,27.038
2022,885,UAB,112.489,98.456,68.7871,14.0333,12,14.007
2022,886,Texas Tech,109.701,85.0595,66.455,24.641,3,35.796
2022,887,Texas Southern,98.1424,99.4749,67.6207,-1.33245,16,11.938
2022,889,Texas,111.812,91.4059,63.0969,20.4063,6,35.097
2022,890,Tennessee,111.439,86.1987,67.1668,25.2399,3,34.071
2022,891,TCU,108.261,93.3525,65.834,14.909,9,36.146
2022,892,South Dakota St.,116.763,105.32,69.4008,11.4429,13,11.018
2022,893,Seton Hall,108.487,93.5199,67.2574,14.967,8,28.752
2022,894,San Francisco,110.756,92.3886,68.6767,18.3679,10,24.113
2022,895,San Diego St.,104.106,85.9549,65.2809,18.151,8,23.962
2022,896,Saint Peter's,98.7512,94.4758,65.9614,4.27548,15,12.317
2022,897,Saint Mary's,109.764,89.9554,63.493,19.8082,5,25.887
2022,899,Richmond,109.146,99.3205,66.8627,9.82501,12,19.541
2022,900,Purdue,121.268,98.9804,65.764,22.2872,3,30.201
2022,901,Providence,111.929,98.0491,65.193,13.8797,4,25.783
2022,902,Ohio St.,116.627,100.804,64.9727,15.8224,7,29.666
2022,903,Notre Dame,111.997,98.3632,65.7294,13.6336,11,27.584
2022,904,North Carolina,113.057,97.0108,70.1492,16.0459,8,29.665
2022,905,Norfolk St.,102.43,102.285,66.9322,0.14543,16,6.905
2022,906,New Mexico St.,107.805,97.7021,66.1724,10.1026,12,14.913
2022,907,Murray St.,111.518,95.1287,65.7834,16.389,7,12.852
2022,908,Montana St.,104.531,100.723,67.294,3.80856,14,7.984
2022,909,Michigan St.,111.275,96.4032,67.5067,14.8717,7,32.331
2022,910,Michigan,114.207,98.5588,66.285,15.6481,11,34.033
2022,911,Miami FL,114.756,102.136,67.2783,12.6207,10,27.253
2022,912,Memphis,110.368,94.1479,70.2976,16.2198,9,26.062
2022,913,Marquette,109.787,95.785,70.6644,14.0024,9,29.119
2022,914,LSU,107.64,88.5581,68.6446,19.0816,6,30.073
2022,915,Loyola Chicago,110.891,93.196,64.5889,17.6948,10,19.04
2022,916,Longwood,106.108,103.624,66.0454,2.48399,14,8.664
2022,917,Kentucky,120.191,93.5959,67.3275,26.5948,2,32.472
2022,918,Kansas,119.389,93.8965,69.0976,25.492,1,36.398
2022,919,Jacksonville St.,105.325,103.083,65.1165,2.24147,15,10.698
2022,920,Iowa St.,104.382,90.4362,66.0731,13.9459,11,36.278
2022,921,Iowa,121.548,98.0208,69.5965,23.5269,5,28.129
2022,922,Indiana,107.558,92.6213,66.9603,14.9367,12,29.313
2022,923,Illinois,113.725,94.138,67.0758,19.5866,4,30.786
2022,924,Houston,117.348,90.8508,63.8376,26.4976,5,22.655
2022,925,Gonzaga,121.805,88.836,72.4831,32.9688,1,24.951
2022,926,Georgia St.,101.532,99.6875,67.1142,1.84485,16,12.187
2022,927,Duke,119.363,95.6508,67.3866,23.7124,2,28.364
2022,928,Delaware,106.849,104.566,66.6342,2.283,15,12.584
2022,929,Davidson,116.781,101.978,64.6212,14.8028,10,16.861
2022,930,Creighton,105.588,92.1195,66.8916,13.4685,9,27.539
2022,931,Connecticut,113.924,94.5963,64.8837,19.3281,5,27.203
2022,932,Colorado St.,114.159,98.3029,65.0792,15.8566,6,22.01
2022,933,Colgate,108.276,104.059,67.2561,4.21729,14,9.704
2022,934,Chattanooga,110.028,98.756,64.6362,11.2724,13,14.52
2022,935,Cal St. Fullerton,104.656,102.553,65.9926,2.10306,15,10.89
2022,937,Boise St.,108.443,92.0306,64.6171,16.412,8,21.555
2022,938,Baylor,117.874,91.5538,67.2084,26.3204,1,35.472
2022,939,Auburn,113.602,89.1491,70.0205,24.453,2,27.557
2022,940,Arkansas,111.072,92.0511,70.59,19.0214,4,27.25
2022,941,Arizona,119.64,92.431,72.1752,27.2089,1,24.936
2022,942,Alabama,116.098,98.7358,71.7144,17.3625,6,34.827
2022,943,Akron,106.151,102.661,62.0745,3.48951,13,9.639
2023,120,Mississippi St.,105.451,91.3344,63.8156,14.1161,11,28.179
2023,130,Nevada,112.039,97.2466,66.0568,14.7927,11,24.07
2023,188,Southeast Missouri St.,100.937,108.149,72.5476,-7.21197,16,8.545
2023,203,Texas Southern,96.5543,106.264,69.324,-9.71,16,14.83
2023,944,Xavier,119.297,99.604,70.3573,19.693,3,31.866
2023,945,West Virginia,117.144,97.9996,68.8537,19.1445,9,35.542
2023,946,Virginia,111.166,94.7544,61.5696,16.4114,4,24.745
2023,947,Vermont,109.778,104.357,64.6048,5.42124,15,13.048
2023,948,VCU,107.195,94.0449,68.0086,13.1498,12,15.572
2023,949,Utah St.,117.762,98.8807,68.7801,18.8814,10,22.797
2023,950,USC,113.122,97.4891,68.1465,15.6327,10,27.758
2023,951,UNC Asheville,104.141,102.635,68.5066,1.50642,15,10.618
2023,952,UCLA,114.875,87.2423,66.2741,27.6323,2,28.811
2023,953,UC Santa Barbara,111.335,104.693,64.9567,6.6422,14,10.607
2023,955,Texas A&M Corpus Chris,107.367,107.592,69.2572,-0.22505,16,9.546
2023,956,Texas A&M,114.483,96.1997,66.1613,18.2834,7,27.473
2023,957,Texas,116.581,92.0106,69.1219,24.5707,2,34.531
2023,958,Tennessee,112.675,87.97,65.5272,24.7052,4,28.429
2023,959,TCU,112.366,94.3027,69.8117,18.0633,6,32.804
2023,961,San Diego St.,111.929,91.6744,66.009,20.2549,5,25.602
2023,962,Saint Mary's,113.47,91.5736,61.7454,21.896,5,22.971
2023,963,Purdue,119.362,94.8154,64.3846,24.5463,1,31.016
2023,964,Providence,116.847,102.117,66.9051,14.7305,11,29.545
2023,965,Princeton,109.093,103.527,67.4503,5.5658,15,11.173
2023,966,Pittsburgh,115.103,103.837,67.3196,11.2663,11,23.352
2023,967,Penn St.,116.826,101.79,64.6096,15.0367,10,29.963
2023,968,Oral Roberts,115.289,102.04,70.4986,13.2487,12,13.482
2023,969,Northwestern,108.511,93.6787,64.9195,14.8321,7,28.65
2023,970,Northern Kentucky,103.337,102.82,62.0433,0.516867,16,10.838
2023,971,North Carolina St.,113.894,100.589,69.1326,13.3052,11,24.085
2023,973,Montana St.,105.36,99.6121,66.4692,5.74793,14,13.113
2023,974,Missouri,119.289,105.37,69.1078,13.9186,7,28.374
2023,976,Michigan St.,113.4,96.6898,64.9304,16.7099,7,34.618
2023,977,Miami FL,118.233,103.319,68.8527,14.9148,5,23.676
2023,978,Memphis,114.701,96.0133,71.7989,18.6881,8,27.313
2023,979,Maryland,114.136,95.7662,64.6104,18.3703,8,29.227
2023,980,Marquette,119.308,97.4789,68.3572,21.8296,2,30.614
2023,981,Louisiana Lafayette,112.243,104.042,68.4083,8.20091,13,14.493
2023,982,Kentucky,117.41,99.6115,66.0118,17.7987,6,29.746
2023,983,Kent St.,108.347,96.4498,68.0538,11.8972,13,14.799
2023,984,Kennesaw St.,106.304,102.661,68.5425,3.64263,14,14.413
2023,985,Kansas St.,112.516,94.2021,70.2112,18.3143,3,30.879
2023,986,Kansas,114.61,91.4741,69.2715,23.1356,1,38.229
2023,987,Iowa St.,109.884,91.5493,64.3155,18.3345,6,37.116
2023,988,Iowa,120.475,104.873,69.5377,15.6021,8,30.692
2023,989,Iona,110.856,99.1448,68.8987,11.7114,13,9.85
2023,990,Indiana,114.651,97.2921,68.1266,17.3586,4,33.014
2023,991,Illinois,112.167,95.6864,69.3873,16.4805,9,30.112
2023,992,Howard,103.701,106.914,68.9681,-3.21361,16,9.971
2023,993,Houston,118.387,89.5678,63.3299,28.8196,1,23.376
2023,994,Grand Canyon,112.317,106.325,65.1541,5.99141,14,14.646
2023,995,Gonzaga,124.004,99.6937,70.0663,24.3101,3,26.846
2023,996,Furman,114.2,105.775,68.4584,8.42507,13,10.319
2023,997,Florida Atlantic,114.275,96.0455,68.4356,18.2298,9,16.095
2023,998,Fairleigh Dickinson,106.175,118.425,68.7636,-12.2499,16,5.422
2023,999,Duke,113.242,94.7531,65.258,18.4885,5,26.527
2023,1000,Drake,109.84,97.3312,66.4238,12.5086,12,12.124
2023,1001,Creighton,114.621,93.9665,67.9808,20.6545,6,32.269
2023,1002,Connecticut,119.437,94.0686,66.6901,25.3686,4,29.244
2023,1003,College of Charleston,111.378,99.6171,70.9567,11.7607,12,8.862
2023,1004,Colgate,112.963,107.67,67.8783,5.29267,15,8.434
2023,1005,Boise St.,110.969,93.8352,66.5002,17.1342,10,24.425
2023,1006,Baylor,121.852,101.871,66.551,19.9811,3,36.633
2023,1007,Auburn,112.689,95.2408,67.6112,17.4484,9,30.519
2023,1008,Arkansas,112.596,93.9677,69.6808,18.6287,8,30.654
2023,1009,Arizona St.,107.586,95.2101,68.4035,12.3762,11,28.637
2023,1010,Arizona,119.979,97.1195,72.3118,22.8595,2,29.572
2023,1011,Alabama,116.097,88.5549,72.7469,27.5425,1,33.7
2024,17,Boise St.,113.974,97.5892,66.807,16.3847,10,27.69
2024,77,Howard,105.489,113.752,67.5375,-8.26281,16,8.38
2024,124,Montana St.,103.305,107.206,68.7956,-3.90152,16,9.572
2024,229,Virginia,105.422,93.3467,59.9122,12.0752,10,25.743
2024,1012,Yale,110.825,101.352,64.5226,9.47275,13,16.194
2024,1013,Wisconsin,120.06,99.4602,65.1538,20.6003,5,37.153
2024,1014,Western Kentucky,105.552,102.489,75.1443,3.06263,15,9.879
2024,1015,Washington St.,113.431,97.215,64.8206,16.2158,7,25.215
2024,1016,Wagner,95.7835,105.878,61.253,-10.0944,16,8.04
2024,1018,Vermont,107.122,100.145,63.2333,6.9772,13,10.22
2024,1019,Utah St.,115.617,100.502,68.5319,15.1147,8,22.529
2024,1020,UAB,113.68,107.398,67.7997,6.28179,12,17.731
2024,1021,Texas Tech,117.943,99.3985,66.6408,18.5448,6,32.55
2024,1022,Texas A&M,115.996,99.8885,65.8429,16.108,9,33.304
2024,1023,Texas,118.526,100.122,67.1608,18.4034,7,33.846
2024,1024,Tennessee,117.021,91.0499,69.2023,25.9712,2,34.068
2024,1025,TCU,115.101,97.8088,69.6651,17.2923,9,32.604
2024,1026,Stetson,110.262,114.366,66.1646,-4.1041,16,12.662
2024,1027,South Dakota St.,108.662,105.674,67.8617,2.98745,15,9.978
2024,1028,South Carolina,114.735,99.6715,62.8651,15.0632,6,28.077
2024,1029,San Diego St.,113.548,93.8492,65.9846,19.6993,5,30.359
2024,1030,Samford,113.083,103.291,72.4779,9.79228,13,11.368
2024,1031,Saint Peter's,98.5882,100.91,63.9542,-2.32142,15,9.395
2024,1032,Saint Mary's,114.901,95.0132,61.9463,19.888,5,19.572
2024,1033,Purdue,124.988,95.87,67.3784,29.1183,1,36.076
2024,1034,Oregon,114.036,100.607,67.1541,13.4292,11,28.128
2024,1035,Oakland,108.593,105.776,66.6629,2.81743,14,15.066
2024,1036,Northwestern,116.657,100.752,63.7214,15.9057,9,30.87
2024,1037,North Carolina St.,114.385,101.329,68.0599,13.056,11,28.902
2024,1038,North Carolina,117.796,93.151,70.4477,24.6454,1,30.665
2024,1039,New Mexico,115.411,96.4738,72.6803,18.9368,11,23.773
2024,1040,Nevada,115.55,98.7358,66.6449,16.814,10,22.983
2024,1041,Nebraska,115.866,97.6744,68.6104,18.1912,8,29.05
2024,1042,Morehead St.,108.989,103.52,64.2353,5.46884,14,11.774
2024,1044,Mississippi St.,113.678,95.6951,67.0503,17.9825,8,32.154
2024,1045,Michigan St.,113.76,93.7263,65.1889,20.0339,9,34.196
2024,1046,McNeese St.,114.033,101.171,65.5793,12.8626,12,8.837
2024,1047,Marquette,118.294,95.5576,68.9774,22.7369,2,37.073
2024,1048,Longwood,105.712,104.753,66.7619,0.95941,16,9.715
2024,1049,Long Beach St.,107.857,107.862,71.1635,-0.00456917,15,12.603
2024,1050,Kentucky,122.742,102.724,72.636,20.018,3,29.177
2024,1051,Kansas,113.382,94.1566,68.9392,19.2256,4,37.263
2024,1052,James Madison,113.858,100.958,69.4753,12.9001,12,9.457
2024,1053,Iowa St.,113.864,87.1458,67.3399,26.7178,2,33.017
2024,1054,Illinois,125.551,101.564,69.8886,23.9871,3,32.635
2024,1056,Houston,118.868,87.1492,63.2681,31.7188,1,34.485
2024,1057,Grand Canyon,113.478,99.5638,68.1093,13.9138,12,11.307
2024,1058,Grambling St.,99.2736,107.084,64.8232,-7.80999,16,15.298
2024,1059,Gonzaga,120.997,99.4329,69.0926,21.5641,5,23.847
2024,1060,Florida Atlantic,118.961,102.725,68.0531,16.2359,8,20.437
2024,1061,Florida,119.317,101.129,71.6913,18.1884,7,31.29
2024,1062,Duquesne,106.921,97.5497,66.3236,9.37104,11,19.651
2024,1063,Duke,121.827,96.9502,66.6784,24.8767,4,26.968
2024,1064,Drake,115.619,100.904,67.8384,14.7142,10,16.549
2024,1065,Dayton,118.601,101.304,64.1776,17.2975,7,23.183
2024,1066,Creighton,120.091,96.6912,67.0297,23.3993,3,33.229
2024,1067,Connecticut,126.608,94.3949,64.4543,32.213,1,33.643
2024,1068,Colorado St.,115.382,98.779,65.8043,16.6027,10,27.18
2024,1069,Colorado,117.579,99.1127,67.5085,18.4666,10,26.08
2024,1070,College of Charleston,113.736,106.128,69.7757,7.60727,13,11.135
2024,1071,Colgate,104.65,102.5,66.2225,2.15009,14,11.19
2024,1072,Clemson,117.426,100.489,66.1056,16.9371,6,28.597
2024,1073,BYU,120.486,99.4765,69.0581,21.0091,6,30.879
2024,1075,Baylor,122.49,100.185,65.6032,22.305,3,37.902
2024,1076,Auburn,120.579,91.6765,69.7887,28.9026,4,28.032
2024,1077,Arizona,121.125,94.5013,71.8379,26.6237,2,29.931
2024,1078,Alabama,125.601,103.118,72.6461,22.4828,4,36.254
2024,1079,Akron,107.009,102.072,65.8933,4.93709,14,11.931
2025,6,American,102.095,108.071,63.5548,-5.9762,16,8.755
2025,179,San Diego St.,109.848,93.5742,66.1184,16.2735,11,27.647
2025,200,Texas,116.755,99.6019,67.4356,17.1527,11,37.234
2025,254,Saint Francis,99.7234,112.484,66.9974,-12.7602,16,12.764
2025,1080,Yale,114.444,103.508,67.4019,10.9363,13,11.606
2025,1081,Xavier,115.459,98.2866,69.1435,17.1723,11,28.812
2025,1082,Wofford,113.682,109.523,64.1094,4.15908,15,12.682
2025,1083,Wisconsin,123.276,96.8339,67.7504,26.4425,3,35.559
2025,1084,VCU,116.251,95.5473,66.1584,20.7041,11,16.375
2025,1085,Vanderbilt,118.017,101.854,69.5281,16.1626,10,35.986
2025,1086,Utah St.,120.785,105.555,67.6245,15.2291,10,23.021
2025,1087,UNC Wilmington,112.326,107.183,65.3908,5.14288,14,8.683
2025,1088,UCLA,116.828,95.0405,64.9617,21.7873,7,34.636
2025,1089,UC San Diego,115.29,96.5133,65.7295,18.7768,12,12.106
2025,1090,Troy,107.706,100.828,66.3679,6.87801,14,14.121
2025,1091,Texas Tech,125.335,97.2799,65.4879,28.0555,3,35.224
2025,1092,Texas A&M,116.281,92.2075,66.2185,24.0735,4,39.956
2025,1094,Tennessee,119.981,88.5426,63.6241,31.4386,2,41.282
2025,1095,St. John's,113.938,87.5628,70.1918,26.3752,2,27.94
2025,1096,SIU Edwardsville,101.933,106.247,65.8961,-4.31392,16,8.164
2025,1098,Saint Mary's,115.324,92.2318,61.7537,23.0917,7,22.682
2025,1100,Robert Morris,107.033,104.951,67.8393,2.08242,15,8.247
2025,1101,Purdue,124.163,100.363,65.0357,23.8002,4,38.46
2025,1102,Oregon,116.643,96.4943,67.673,20.149,5,35.999
2025,1103,Oklahoma,119.062,100.717,68.6051,18.345,9,39.435
2025,1104,North Carolina,118.913,99.3766,70.5124,19.5367,11,35.154
2025,1105,Norfolk St.,107.201,108.723,66.4103,-1.52118,16,12.001
2025,1106,New Mexico,112.545,95.2167,72.7518,17.3279,10,24.388
2025,1107,Nebraska Omaha,111.099,110.588,67.7809,0.511031,15,13.045
2025,1108,Mount St. Mary's,100.191,106.864,67.4378,-6.67224,16,8.934
2025,1109,Montana,110.837,110.443,67.1057,0.39472,14,15.101
2025,1110,Missouri,125.359,100.97,68.279,24.3888,6,36.393
2025,1111,Mississippi St.,118.786,98.6992,68.2016,20.0867,8,38.324
2025,1112,Mississippi,117.897,95.8241,68.1108,22.0726,6,41.324
2025,1113,Michigan St.,118.056,90.49,67.7809,27.5664,2,34.707
2025,1114,Michigan,116.787,94.9671,69.6043,21.8201,5,37.294
2025,1115,Memphis,113.302,98.1617,70.8385,15.1407,5,23.012
2025,1116,McNeese St.,114.303,100.611,65.427,13.6921,12,12.768
2025,1117,Maryland,118.089,91.7546,69.8717,26.3341,4,31.337
2025,1118,Marquette,117.695,96.1073,67.6373,21.5878,7,34.207
2025,1119,Louisville,118.177,95.5301,68.826,22.6465,8,29.98
2025,1120,Lipscomb,112.711,103.225,65.9466,9.48582,14,11.694
2025,1121,Liberty,112.496,98.9632,65.3931,13.5325,12,13.412
2025,1122,Kentucky,123.868,99.6111,71.013,24.2565,3,43.526
2025,1123,Kansas,116.021,92.761,68.4297,23.2603,7,41.748
2025,1124,Iowa St.,119.483,92.4824,68.6373,27.0002,3,36.738
2025,1125,Illinois,121.633,98.0448,71.4016,23.5881,6,39.298
2025,1126,Houston,123.269,87.8253,61.5016,35.4439,1,38.577
2025,1127,High Point,118.496,109.181,66.4904,9.31501,13,6.978
2025,1128,Grand Canyon,107.859,100.641,71.5151,7.21812,13,10.398
2025,1129,Gonzaga,123.611,96.3216,70.2431,27.2891,8,26.112
2025,1130,Georgia,115.468,96.1035,66.4963,19.3641,9,37.778
2025,1131,Florida,127.938,92.1126,69.5912,35.8258,1,37.75
2025,1132,Duke,127.999,89.847,65.803,38.1518,1,30.63
2025,1133,Drake,112.641,98.498,58.8833,14.1426,11,12.625
2025,1134,Creighton,116.968,98.2653,67.1073,18.7025,9,31.577
2025,1135,Connecticut,121.965,102.633,63.7849,19.3318,8,30.085
2025,1136,Colorado St.,116.276,98.977,66.0287,17.2994,12,22.886
2025,1137,Clemson,118.69,94.7724,64.3278,23.9175,5,26.367
2025,1138,BYU,123.05,100.654,67.3028,22.3965,6,35.191
2025,1139,Bryant,106.725,105.547,72.5242,1.17756,15,9.31
2025,1140,Baylor,120.886,99.7268,64.5974,21.1589,9,42.981
2025,1141,Auburn,128.505,93.4663,67.6684,35.0385,1,45.564
2025,1142,Arkansas,112.943,95.2503,69.4097,17.6925,10,36.561
2025,1143,Arizona,122.567,96.8244,69.9324,25.7423,4,44.259
2025,1145,Alabama St.,101.454,110.689,67.824,-9.235,16,11.608
2025,1146,Alabama,126.598,96.6919,74.9404,29.9064,2,46.471
2025,1147,Akron,113.749,107.176,71.4456,6.57261,13,9.759
2026,2,Akron,118.82,106.022,70.2733,12.7986,12,11.162
2026,3,Alabama,129.004,103.284,73.087,25.7196,4,40.729
2026,8,Arizona,127.676,90.0201,69.7911,37.6556,1,38.751
2026,10,Arkansas,127.658,101.605,70.9979,26.0527,4,38.371
2026,25,BYU,125.46,102.214,69.9244,23.2459,6,38.234
2026,33,Clemson,116.522,97.2852,64.21,19.2364,8,31.538
2026,40,Connecticut,121.986,94.1163,64.4462,27.8694,2,33.294
2026,50,Duke,127.956,89.0562,65.3455,38.8998,1,38.433
2026,55,Florida,125.535,91.7424,70.5421,33.7928,1,39.255
2026,60,Furman,107.451,109.43,65.8575,-1.9789,15,7.376
2026,65,Georgia,124.681,104.202,71.378,20.4792,8,32.391
2026,68,Gonzaga,121.99,93.8895,68.5871,28.1006,3,24.986
2026,74,Hawaii,107.129,101.163,69.6586,5.96572,13,10.053
2026,76,Houston,124.864,91.4372,63.2742,33.4265,2,36.826
2026,77,Howard,103.142,106.331,68.9954,-3.18939,16,8.612
2026,78,Illinois,131.176,99.0756,65.5241,32.1008,3,38.28
2026,82,Iowa,121.742,99.2974,63.0052,22.4441,9,35.51
2026,83,Iowa St.,123.826,91.4031,66.5484,32.423,2,35.368
2026,86,Kansas,118.33,93.8906,67.6362,24.4399,4,41.65
2026,88,Kennesaw St.,110.636,110.064,71.1569,0.572421,14,11.706
2026,90,Kentucky,120.516,99.0324,68.34,21.4832,7,40.797
2026,94,Lehigh,102.717,113.086,66.8824,-10.3689,16,9.479
